Soil-Type,ph,Remarks,EC,Remarks,C,Remarks,N,Remarks,P,Remarks,K,Remarks,S,Remarks,Zn,Remarks,B,Remarks,Fe,Remarks,Mn,Remarks,Cu,Remarks
Soil Type: Black soil,8.19,Moderately alkaline,0.22,Normal,0.81,High,567.00,High,36.95,High,608.94,High,3.01,Deficient,0.53,Deficient,7.85,Sufficient,4.22,Deficient,19.55,Sufficient,2.57,Sufficient
Soil Type: Black soil,8.21,Moderately alkaline,0.78,Normal,1.04,Very High,724.50,Very High,21.77,Medium,639.21,High,4.26,Deficient,0.65,Sufficient,5.24,Sufficient,4.62,Sufficient,20.16,Sufficient,1.10,Sufficient
Soil Type: Black soil
Soil Type: Black soil,8.27,Moderately alkaline,0.22,Normal,0.87,High,609.00,High,23.71,Medium,754.21,Very High,3.62,Deficient,0.51,Deficient,5.20,Sufficient,3.62,Deficient,14.86,Sufficient,3.05,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.83,Moderately alkaline,0.52,Normal,0.42,Low,294.00,Medium,39.36,High,608.27,High,4.26,Deficient,0.52,Deficient,4.21,Sufficient,0.85,Deficient,19.20,Sufficient,4.21,Sufficient
Soil Type: Black soil
Soil Type: Black soil,7.40,Moderately alkaline,0.82,Normal,0.77,High,535.50,Medium,23.71,Medium,586.99,High,2.31,Deficient,0.52,Deficient,5.26,Sufficient,3.23,Deficient,18.62,Sufficient,1.59,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,8.19,Moderately alkaline,0.38,Normal,1.10,Very High,766.50,Very High,22.74,Medium,698.33,Very High,6.25,Deficient,0.64,Sufficient,6.32,Sufficient,5.23,Sufficient,16.26,Sufficient,1.59,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.54,Moderately alkaline,0.64,Normal,0.27,Low,189.00,Low,28.54,High,657.89,High,5.20,Deficient,0.65,Sufficient,5.24,Sufficient,3.26,Deficient,19.63,Sufficient,5.20,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.63,Moderately alkaline,0.63,Normal,0.56,Medium,388.50,Medium,14.03,Medium,342.50,High,3.62,Deficient,0.47,Deficient,6.32,Sufficient,5.21,Sufficient,19.07,Sufficient,1.77,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.52,Moderately alkaline,0.23,Normal,0.62,Medium,430.50,Medium,31.62,High,642.10,High,4.21,Deficient,0.95,Sufficient,5.21,Sufficient,4.25,Deficient,18.62,Sufficient,5.66,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.65,Moderately alkaline,0.87,Normal,0.47,Low,325.50,Medium,21.05,Medium,600.54,High,5.01,Deficient,0.95,Sufficient,5.21,Sufficient,4.26,Deficient,12.66,Sufficient,3.04,Sufficient
Soil Type: Black soil
Soil Type: Black soil,7.80,Moderately alkaline,0.62,Normal,0.57,Medium,399.00,Medium,18.14,Medium,582.97,High,2.10,Deficient,0.52,Deficient,6.21,Sufficient,6.56,Sufficient,14.32,Sufficient,1.36,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.00,Neutral,0.68,Normal,0.66,Medium,462.00,Medium,43.25,Very High,585.76,High,6.23,Deficient,0.85,Sufficient,5.62,Sufficient,6.52,Sufficient,15.62,Sufficient,6.23,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.65,Moderately alkaline,0.21,Normal,1.23,Very High,861.00,Very High,21.05,Medium,947.32,Very High,5.26,Deficient,0.56,Deficient,8.62,Sufficient,3.62,Deficient,10.57,Sufficient,1.77,Sufficient
Soil Type: Black soil,8.32,Moderately alkaline,0.70,Normal,0.89,High,619.50,High,18.14,Medium,649.94,High,5.31,Deficient,0.53,Deficient,6.53,Sufficient,5.25,Sufficient,19.23,Sufficient,3.04,Sufficient
Soil Type: Black soil
Soil Type: Black soil,8.62,Strongly Alkaline,0.86,Normal,0.77,High,535.50,Medium,12.58,Medium,595.95,High,2.30,Deficient,0.53,Deficient,5.20,Sufficient,5.31,Sufficient,17.33,Sufficient,0.94,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,8.26,Moderately alkaline,0.65,Normal,0.72,Medium,504.00,Medium,14.03,Medium,667.52,High,4.25,Deficient,0.63,Sufficient,4.23,Sufficient,4.25,Deficient,18.26,Sufficient,1.36,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,8.62,Strongly Alkaline,0.75,Normal,0.68,Medium,472.50,Medium,42.31,Very High,666.06,High,6.23,Deficient,0.52,Deficient,3.26,Sufficient,5.13,Sufficient,16.23,Sufficient,5.66,Sufficient
Soil Type: Black soil,7.62,Moderately alkaline,0.54,Normal,0.69,Medium,483.00,Medium,46.25,Very High,608.94,High,6.55,Deficient,0.42,Deficient,5.31,Sufficient,5.62,Sufficient,17.62,Sufficient,6.13,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,8.65,Strongly Alkaline,0.56,Normal,0.59,Medium,409.50,Medium,12.82,Medium,472.08,High,2.61,Deficient,0.52,Deficient,4.20,Sufficient,3.24,Deficient,13.46,Sufficient,5.28,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.62,Moderately alkaline,0.31,Normal,0.72,Medium,504.00,Medium,30.64,High,585.87,High,5.13,Deficient,0.65,Sufficient,5.20,Sufficient,4.21,Deficient,20.63,Sufficient,3.27,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,8.65,Strongly Alkaline,0.98,Normal,0.77,High,535.50,Medium,13.06,Medium,608.27,High,5.26,Deficient,0.96,Sufficient,6.32,Sufficient,4.30,Deficient,17.20,Sufficient,0.94,Sufficient
Soil Type: Black soil
Soil Type: Black soil,7.00,Neutral,0.59,Normal,1.07,Very High,745.50,Very High,20.56,Medium,649.94,High,5.21,Deficient,0.62,Sufficient,4.20,Sufficient,4.62,Sufficient,17.46,Sufficient,6.24,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.62,Moderately alkaline,0.65,Normal,0.62,Medium,430.50,Medium,41.23,Very High,472.75,High,5.26,Deficient,0.95,Sufficient,5.21,Sufficient,4.00,Deficient,17.37,Sufficient,0.35,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,8.65,Strongly Alkaline,0.82,Normal,0.56,Medium,388.50,Medium,40.23,Very High,472.08,High,5.41,Deficient,0.68,Sufficient,6.30,Sufficient,4.30,Deficient,12.89,Sufficient,1.83,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.65,Moderately alkaline,0.87,Normal,0.57,Medium,399.00,Medium,39.25,High,667.52,High,4.26,Deficient,0.54,Deficient,2.31,Sufficient,5.13,Sufficient,19.56,Sufficient,5.23,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.40,Moderately alkaline,0.57,Normal,0.92,High,640.50,High,11.37,Medium,642.10,High,5.01,Deficient,0.85,Sufficient,6.23,Sufficient,4.21,Deficient,13.94,Sufficient,4.36,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.65,Moderately alkaline,0.95,Normal,0.41,Low,283.50,Medium,12.82,Medium,585.76,High,4.26,Deficient,0.69,Sufficient,5.26,Sufficient,4.32,Deficient,10.11,Sufficient,3.36,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.00,Neutral,0.52,Normal,0.41,Low,283.50,Medium,37.84,High,608.27,High,6.35,Deficient,0.87,Sufficient,5.20,Sufficient,4.62,Sufficient,19.58,Sufficient,6.41,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.52,Moderately alkaline,0.52,Normal,0.72,Medium,504.00,Medium,16.69,Medium,666.06,High,6.51,Deficient,0.53,Deficient,6.23,Sufficient,5.26,Sufficient,12.95,Sufficient,2.57,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.63,Moderately alkaline,0.87,Normal,0.41,Low,283.50,Medium,38.32,High,657.89,High,5.62,Deficient,0.52,Deficient,5.26,Sufficient,4.52,Sufficient,16.52,Sufficient,5.63,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.63,Moderately alkaline,0.53,Normal,0.56,Medium,388.50,Medium,21.05,Medium,711.42,Very High,6.52,Deficient,0.52,Deficient,5.26,Sufficient,6.21,Sufficient,12.89,Sufficient,0.64,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.63,Moderately alkaline,0.53,Normal,0.56,Medium,388.50,Medium,21.05,Medium,711.42,Very High,6.52,Deficient,0.52,Deficient,5.26,Sufficient,6.21,Sufficient,12.89,Sufficient,0.64,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,8.08,Moderately alkaline,0.67,Normal,0.96,High,672.00,High,22.74,Medium,642.10,High,5.13,Deficient,0.98,Sufficient,7.62,Sufficient,2.62,Deficient,17.65,Sufficient,5.63,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.51,Moderately alkaline,0.64,Normal,0.77,High,535.50,Medium,12.82,Medium,585.87,High,2.31,Deficient,0.48,Deficient,4.26,Sufficient,5.24,Sufficient,10.38,Sufficient,2.87,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.94,Moderately alkaline,0.85,Normal,0.95,High,661.50,High,21.05,Medium,5.20,Very Low,0.75,Deficient,6.85,Sufficient,4.62,Sufficient,16.54,Sufficient,585.76,Sufficient,6.54,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.20,Moderately alkaline,0.87,Normal,0.90,High,630.00,High,12.58,Medium,587.10,High,2.30,Deficient,0.84,Sufficient,4.20,Sufficient,5.20,Sufficient,16.62,Sufficient,1.10,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,8.62,Strongly Alkaline,0.95,Normal,0.32,Low,220.50,Low,42.51,Very High,586.99,High,5.31,Deficient,0.54,Deficient,6.25,Sufficient,3.26,Deficient,16.62,Sufficient,4.60,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.54,Moderately alkaline,0.34,Normal,0.84,High,588.00,High,47.21,Very High,666.06,High,5.62,Deficient,0.61,Sufficient,8.56,Sufficient,6.23,Sufficient,18.52,Sufficient,5.13,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.65,Moderately alkaline,0.95,Normal,0.72,Medium,504.00,Medium,15.48,Medium,606.14,High,5.31,Deficient,0.52,Deficient,5.62,Sufficient,4.30,Deficient,15.33,Sufficient,3.05,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.30,Moderately alkaline,0.63,Normal,0.56,Medium,388.50,Medium,35.21,High,461.66,High,4.02,Deficient,0.58,Deficient,5.26,Sufficient,5.32,Sufficient,15.33,Sufficient,5.29,Sufficient
Soil Type: Black soil
Soil Type: Black soil,8.10,Moderately alkaline,0.87,Normal,1.25,Very High,871.50,Very High,44.51,Very High,608.94,High,0.52,Deficient,6.52,Sufficient,5.21,Sufficient,18.64,Sufficient,6.25,Sufficient,6.23,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,8.10,Moderately alkaline,0.87,Normal,1.25,Very High,871.50,Very High,44.51,Very High,608.94,High,0.52,Deficient,6.52,Sufficient,5.21,Sufficient,18.64,Sufficient,6.25,Sufficient,6.23,Sufficient
Soil Type: Black soil,8.30,Moderately alkaline,0.47,Normal,0.99,High,0.10,Very Low,37.84,High,608.27,High,6.41,Deficient,0.62,Sufficient,5.32,Sufficient,5.62,Sufficient,15.23,Sufficient,6.13,Sufficient
Soil Type: Black soil
Soil Type: Black soil,8.30,Moderately alkaline,0.47,Normal,0.99,High,0.10,Very Low,37.84,High,608.27,High,6.41,Deficient,0.62,Sufficient,5.32,Sufficient,5.62,Sufficient,15.23,Sufficient,6.13,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,7.78,Moderately alkaline,0.26,Normal,0.87,High,609.00,High,46.32,Very High,657.89,High,5.26,Deficient,0.53,Deficient,6.53,Sufficient,3.22,Deficient,20.14,Sufficient,8.65,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,8.32,Moderately alkaline,0.38,Normal,1.08,Very High,756.00,Very High,50.24,Very High,642.10,High,5.62,Deficient,0.62,Sufficient,7.26,Sufficient,6.54,Sufficient,18.65,Sufficient,0.64,Sufficient
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil
Soil Type: Black soil,8.62,Strongly Alkaline,0.85,Normal,0.53,Medium,367.50,Medium,49.26,Very High,529.31,High,4.26,Deficient,0.51,Deficient,5.24,Sufficient,5.31,Sufficient,19.07,Sufficient,1.15,Sufficient
Soil Type: Black soil
Soil Type: Black soil
